,url,price,title,location,type,area,purpose,baths,beds,description,
2658,https://www.zameen.com/Property/dha_defence_dha_phase_4_ultra_modern_1_kanal_house_for_sale_in_dha_phase_4-51902463-1446-1.html,6.5 Crore,ULTRA MODERN 1 KANAL HOUSE FOR SALE IN DHA PHASE 4,"DHA Defence, Lahore, Punjab",House,1 Kanal,For Sale,6,5,AB0UT THIS PROPERTY. . . . . . .5 Master Size Bedrooms6 Washroom With Jacuzzi Tub Shower Cabin Bath2 Kitchen With Wooden WorkAll Washrooms With Imported Fitting4 Cars ParkingGreen Lush Lawn2 Big TV LoungeDrawing RoomDining RoomPowder Room2 Store RoomsTile Wooden Flooring2 Servant QuartersSitting Area And Bar B Q Area .Complete Wiring Of Ups And Generator Done In The Bungalow.CCTV Camera Provision Given In The House.Solid Steel Work Used For Outside Main Gate.Sliding Doors.All The Construction Near And Adjacent To House Is New.Spacious Green Belt.Planters All Around The Green Belt.Beautiful Lawn With Complete Variety Of Planters.Side Streets Are Proper Covered With Tiles.Bungalow Is Completed According To DHA By-Laws.Imported Kitchen With Practical Implementation Of All Appliances For Cooking.Solid Steel Work Used In Cabinets.Lights Provision In All Cabinets Of Kitchen.Dirty Kitchen Small Kitchen Built With The Same Style Of Outer Kitchen.Air Conditioners Installed In Bed Rooms Kitchen Dinning And Drawing Room.Double Glace Windows For Sound Proofing.Washing Area Is Elegantly Managed At The Back Side Of Bungalow.Good Sizes Of Washrooms With Large Wardrobes In It.Rain Showers Are Installed In Washrooms.Superb Elevation.,
2659,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_tulip_block_5_marla_residential_house_for_sale_in_tulip_block_nearby_school_jamia_mosque_health_care_canter_atm-52749525-1789-1.html,1.65 Crore,"5 Marla Residential House For Sale In Tulip Block Nearby School, Jamia Mosque, Health Care Canter ATM","Bahria Town, Lahore, Punjab",House,5 Marla,For Sale,5,3,"PAK PROPERTY NETWORK OfferHot DealPrime LocationProperty FeaturesBedrooms With Attached BathroomsTV Lounge Drawing Room Dinning RoomKitchenStore RoomSpace For Car ParkingAbout PhaseThe Town Offer A Comprehensive Life Style To The Facilities In The Same Location, Easy Approach From All Sides Of The City Makes The Phase Appealing As One Can Easily Approach Any Part Of Lahore City.Near To MasjidShopping MallsBranded StoreFood CourtThe House Boasts Excellent Design And Also Features Facilities That Guarantee A Comfortable, Convenient Lifestyle.PAK PROPERTY NETWORK Will Provide Initial Advice For Free And The Enquiry Will Be Handled By One Of Our Fully Qualified Consultant Or Director. We Have Built An Enviable Reputation For Selling A Varied Portfolio Of Properties.NOTE More Options Available 5 Marla 10 Marla 1 Kanal 2 Kanal In Low BudgetPLEASE CONTACT US TO BOOK AN APPOINTMENT FOR VIEWING",
2660,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_quaid_block_10_marla_exquisite_brand_new_house_available_for_sale_in_sector_e_bahira_town_lahore-52707485-1808-1.html,5.3 Crore,10 Marla Exquisite Brand New House Available For Sale In Sector E Bahira Town Lahore,"Bahria Town, Lahore, Punjab",House,10 Marla,For Sale,7,5,"Century 22 Marketing OfferHot DealPrime LocationProperty FeaturesBedrooms With Attached BathroomsTV Lounge Drawing Room Dinning RoomKitchenStore RoomSpace For Car ParkingAbout PhaseThe Town Offer A Comprehensive Life Style To The Facilities In The Same Location, Easy Approach From All Sides Of The City Makes The Phase Appealing As One Can Easily Approach Any Part Of Lahore City.Near To MasjidShopping MallsBranded StoreFood CourtThe House Boasts Excellent Design And Also Features Facilities That Guarantee A Comfortable, Convenient Lifestyle.Century 22 Marketing Will Provide Initial Advice For Free And The Enquiry Will Be Handled By One Of Our Fully Qualified Consultant Or Director. We Have Built An Enviable Reputation For Selling A Varied Portfolio Of Properties.NOTE More Options Available 5 Marla 10 Marla 1 Kanal 2 Kanal In Low BudgetPLEASE CONTACT US TO BOOK AN APPOINTMENT FOR VIEWING",
2661,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_talha_block_5_marla_outclass_prime_location_house_for_sale_talha_block_sector_f-52707491-10063-1.html,1.7 Crore,5 Marla Outclass Prime location House For Sale Talha Block sector F,"Bahria Town, Lahore, Punjab",House,5 Marla,For Sale,5,3,"Century 22 Marketing OfferHot DealPrime LocationProperty FeaturesBedrooms With Attached BathroomsTV Lounge Drawing Room Dinning RoomKitchenStore RoomSpace For Car ParkingAbout PhaseThe Town Offer A Comprehensive Life Style To The Facilities In The Same Location, Easy Approach From All Sides Of The City Makes The Phase Appealing As One Can Easily Approach Any Part Of Lahore City.Near To MasjidShopping MallsBranded StoreFood CourtThe House Boasts Excellent Design And Also Features Facilities That Guarantee A Comfortable, Convenient Lifestyle.Century 22 Marketing Will Provide Initial Advice For Free And The Enquiry Will Be Handled By One Of Our Fully Qualified Consultant Or Director. We Have Built An Enviable Reputation For Selling A Varied Portfolio Of Properties.NOTE More Options Available 5 Marla 10 Marla 1 Kanal 2 Kanal In Low BudgetPLEASE CONTACT US TO BOOK AN APPOINTMENT FOR VIEWING",
2662,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_10_marla_exquisite_brand_new_house_available_for_sale_in_sector_e_bahira_town_lahore-52728725-1802-1.html,3.3 Crore,10 Marla Exquisite Brand New House Available For Sale In Sector E Bahira Town Lahore,"Bahria Town, Lahore, Punjab",House,10 Marla,For Sale,7,5,"Century 22 Marketing OfferHot DealPrime LocationProperty FeaturesBedrooms With Attached BathroomsTV Lounge Drawing Room Dinning RoomKitchenStore RoomSpace For Car ParkingAbout PhaseThe Town Offer A Comprehensive Life Style To The Facilities In The Same Location, Easy Approach From All Sides Of The City Makes The Phase Appealing As One Can Easily Approach Any Part Of Lahore City.Near To MasjidShopping MallsBranded StoreFood CourtThe House Boasts Excellent Design And Also Features Facilities That Guarantee A Comfortable, Convenient Lifestyle.Century 22 Marketing Will Provide Initial Advice For Free And The Enquiry Will Be Handled By One Of Our Fully Qualified Consultant Or Director. We Have Built An Enviable Reputation For Selling A Varied Portfolio Of Properties.NOTE More Options Available 5 Marla 10 Marla 1 Kanal 2 Kanal In Low BudgetPLEASE CONTACT US TO BOOK AN APPOINTMENT FOR VIEWING",
2663,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_jinnah_block_5_marla_outclass_prime_location_house_for_sale_shershah_block_sector_f-52771993-1804-1.html,1.8 Crore,5 Marla Outclass Prime Location House For Sale Shershah Block Sector F,"Bahria Town, Lahore, Punjab",House,5 Marla,For Sale,5,3,"Century 22 Marketing OfferHot DealPrime LocationProperty FeaturesBedrooms With Attached BathroomsTV Lounge Drawing Room Dinning RoomKitchenStore RoomSpace For Car ParkingAbout PhaseThe Town Offer A Comprehensive Life Style To The Facilities In The Same Location, Easy Approach From All Sides Of The City Makes The Phase Appealing As One Can Easily Approach Any Part Of Lahore City.Near To MasjidShopping MallsBranded StoreFood CourtThe House Boasts Excellent Design And Also Features Facilities That Guarantee A Comfortable, Convenient Lifestyle.Century 22 Marketing Will Provide Initial Advice For Free And The Enquiry Will Be Handled By One Of Our Fully Qualified Consultant Or Director. We Have Built An Enviable Reputation For Selling A Varied Portfolio Of Properties.NOTE More Options Available 5 Marla 10 Marla 1 Kanal 2 Kanal In Low BudgetPLEASE CONTACT US TO BOOK AN APPOINTMENT FOR VIEWING",
2664,https://www.zameen.com/Property/lahore_salamatpura_5_marla_half_triple_story_furnshied_house_for_sale_with_gass_meter-53070741-4501-1.html,1.8 Crore,5 marla half triple story furnshied house for sale with gass meter,"Salamatpura, Lahore, Punjab",House,5 Marla,For Sale,6,6,jis ma5 bedroom with attahed bath 2 tv lounge 2 drawing room 2 kitchen bari car ka grauge gali 20 feet bajli pani gass 3 contaction sale demend 1 cr 80 lakh for purachasing contact fine estate,
2665,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_tulip_block_10_marla_house_for_sale_in_tulip_block_bahria_town_lahore-52519849-1789-1.html,2.85 Crore,10 Marla House For Sale In Tulip Block Bahria Town Lahore,"Bahria Town, Lahore, Punjab",House,10 Marla,For Sale,6,5,"Golden Gate Properties Real Estate.The Town offer a life style to the facilities in the same location, Easy approach from all sides of the city makes the phase appealing as one can easily approach any part of Lahore city.Near to MasjidShopping MallsBranded StoreFood CourtThe House boasts excellent design and also features facilities that guarantee a comfortable, convenient lifestyle.GOLDEN GATE Real Estate will provide initial advice for free and the enquiry will be handled by one of our fully qualified Consultant or Director. We have built an enviable reputation for selling a varied portfolio of properties.NOTE= Options Available (5 Marla, 10 Marla, 1 Kanal, 2 Kanal) In Low Budget.Reasonable Rent & Sale From MarketPLEASE CONTACT US TO BOOK AN APPOINTMENT FOR VIEWING",
2666,https://www.zameen.com/Property/lahore_bahria_orchard_10_marla_brand_new_spanish_house_for_sale-52456651-1474-1.html,3.95 Crore,10 Marla Brand New Spanish House For Sale,"Bahria Orchard, Lahore, Punjab",House,10 Marla,For Sale,6,5,"Golden Gate Properties Real EstateThe Town offer a life style to the facilities in the same location, Easy approach from all sides of the city makes the phase appealing as one can easily approach any part of Lahore city.10 Marla Spanish Elevation Design House For SaleMain Features:Double story house3 car parking space garage.Front lawnDrawing room2 semi-furnished living rooms/ T. V lounges2 kitchens with appliances (baking oven, microwave oven, stove)5 semi-furnished bedrooms with attached bathroomsServant quarter with bathroomFront balconyNear to MasjidShopping MallsBranded StoreFood CourtThe House boasts excellent design and also features facilities that guarantee a comfortable, convenient lifestyle.GOLDEN GATE Real Estate will provide initial advice for free and the enquiry will be handled by one of our fully qualified Consultant or Director. We have built an enviable reputation for selling a varied portfolio of properties.NOTE= Options Available (5 Marla, 10 Marla, 1 Kanal, 2 Kanal) In Low Budget.Reasonable Rent & Sale From MarketPLEASE CONTACT US TO BOOK AN APPOINTMENT FOR VIEWING",
2667,https://www.zameen.com/Property/dha_phase_5_dha_phase_5_-_block_k_full_basement_fully_furnished_6_bedroom_spanish_villa_near_park-52829116-1607-1.html,9.21 Crore,FULL BASEMENT FULLY FURNISHED 6 BEDROOM SPANISH VILLA NEAR PARK,"DHA Defence, Lahore, Punjab",House,1 Kanal,For Sale,6,6,KHALIFA REAL EST OFFER PHASE 5 ONE KANAL FAISAL RASOOL DESIGN VILLA06 Master Size Bed Rooms with attached bath 2 huge sizeTV lounges2 kitchensHuge parking spaceAll baths are equipped with imported fittingsHouse is located near park mosque Commercial area is very near to premisesTotal covered area of the house is 5000sq ftDouble story houseComplete wiring of UPS and Generator done in the houseSolid steel work used for outside main gateComplete marble tiled wooden flooringWash rooms are completely covered by Spanish tilesAll the construction near and adjacent to house is newSpacious green beltSide streets are proper covered with tilesHouse is completed according to DHA by-lawsSolid steelwork used in cabinetsFall Ceiling done all over including bed rooms drawing dining and kitchen Seepage protection given while constructing the homeProtection sheets installed while building the upper portion to keep both portions cool in summersDouble glace windows for soundproofingSolid stairs built with steel framework and granite used in outerWashing area is elegantly managed at the backside of the houseServant quarter with attached bath.A mid size family can easily live in it.Good sizes of washrooms with large wardrobes in it.Superb elevation House location is excellent.Main hospitals are so nearby that hardly just 5 minutes away from the premises.Exclusive views from the terrace.Spacious terrace where one can easily have a good walk and reasonable sit,
2668,https://www.zameen.com/Property/bahria_town_overseas_enclave_bahria_town_-_overseas_extension_cheap_price_10_marla_brand_new_house_for_sale_in_overseas_b_extension_block_bahria_town_lahore-52432493-1814-1.html,3.85 Crore,Cheap Price 10 Marla Brand New House For Sale In Overseas B Extension Block Bahria Town Lahore,"Bahria Town, Lahore, Punjab",House,10 Marla,For Sale,6,5,"Golden Gate Properties Real EstateThe Town offer a life style to the facilities in the same location, Easy approach from all sides of the city makes the phase appealing as one can easily approach any part of Lahore city.Near to MasjidShopping MallsBranded StoreFood CourtThe House boasts excellent design and also features facilities that guarantee a comfortable, convenient lifestyle.GOLDEN GATE Real Estate will provide initial advice for free and the enquiry will be handled by one of our fully qualified Consultant or Director. We have built an enviable reputation for selling a varied portfolio of properties.NOTE= Options Available (5 Marla, 10 Marla, 1 Kanal, 2 Kanal) In Low Budget.Reasonable Rent & Sale From MarketPLEASE CONTACT US TO BOOK AN APPOINTMENT FOR VIEWING",
2669,https://www.zameen.com/Property/golf_view_residencia_golf_view_residencia_-_phase_1_cheap_price_10_marla_brand_new_house_available_for_sale_in_golf_view_residencia_block_bahria_town_lahore-52432419-13640-1.html,3.95 Crore,Cheap Price 10 Marla Brand New House Available For Sale In Golf View Residencia Block Bahria Town Lahore,"Bahria Town, Lahore, Punjab",House,10 Marla,For Sale,6,5,"Golden Gate Properties Real EstateThe Town offer a life style to the facilities in the same location, Easy approach from all sides of the city makes the phase appealing as one can easily approach any part of Lahore city.Near to MasjidShopping MallsBranded StoreFood CourtThe House boasts excellent design and also features facilities that guarantee a comfortable, convenient lifestyle.GOLDEN GATE Real Estate will provide initial advice for free and the enquiry will be handled by one of our fully qualified Consultant or Director. We have built an enviable reputation for selling a varied portfolio of properties.NOTE= Options Available (5 Marla, 10 Marla, 1 Kanal, 2 Kanal) In Low Budget.Reasonable Rent & Sale From MarketPLEASE CONTACT US TO BOOK AN APPOINTMENT FOR VIEWING",
2670,https://www.zameen.com/Property/raiwind_road_lake_city_superhot_location_12_marla_beautiful_modern_home_available_for_sale_in_lake_city_sector_m-3a_on_reasonable_price-52635189-1103-1.html,4.8 Crore,SuperHot Location 12 Marla Beautiful Modern Home Available For Sale In Lake City Sector M-3A On Reasonable Price,"Raiwind Road, Lahore, Punjab",House,12 Marla,For Sale,7,6,"SuperHot Location 12 Marla Beautiful Modern Home With Available For Sale In Lake City Sector M-3A On Reasonable PriceHouse Features6 Spacious Bedrooms7 Modern Washrooms3 Stylish Kitchens (Designed by Interwood)All Fittings and Accessories are ImportedLarge, Comfortable BedroomsTV Lounge with a FireplaceBeautiful Chandeliers InstalledHigh-Quality Imported FansSeparate Servant QuartersParking Space for CarsClose to Main Ring Road InterchangeClose to Lake City DowntownWalking Distance to ParkWelcome to Al Sharaf Properties & Builders Your Trusted Partner for Lake City HomesAt Al Sharaf Properties & Builders, we are proud to help you find the best properties in the beautiful Lake City community. Located in the center of Lahore, Lake City is a peaceful and modern place to live or invest. Whether you want to buy your dream home or make a smart investment, we are here to help you with honesty, care, and experience.Lake City Main FeaturesContinuous electricity and water supplyUnderground sewerage systemFood courts with a variety of optionsGold class cinemaModern gyms24/7 security servicesSui Gas availableExperience the Exceptional Lifestyle of Lake City, LahoreWelcome to Lake City where modern living, comfort, and elegance come together.Heres why Lake City is the perfect choice:The largest LDA-approved residential community.Easy access to Lahores Ring Road through two dedicated interchanges.Beautiful landscaping designed by international experts.A safe, gated community offering complete peace of mind.Top international schools like Froebels, Scarsdale, and Rosans Islamic Public School.Lake City Mall with leading shopping brands just steps away.Wide, smooth boulevards (200, 150, and 100 feet wide).Famous restaurants and cafs including NY212, Broadway Pizza, Gloria Jeans, Jade Caf, and more.The stunning Grand Jamia Mosque for over 10,000 worshippers.A world-class 18-hole golf course with night play facilities.Cinepax 3D cinema for the ultimate movie nights.24/7 underground power backup for an uninterrupted lifestyle.Parks, jogging tracks, a zoo, and mini golf for family fun.Major shopping marts like Al-Fateh and Galaxy Store nearby.Convenient access to pharmacies and healthcare.All major banks available within the community.State-of-the-art security systems ensuring your safety.Get in touch with us today for more information!",
